manifest_version,pool_name,object_id,sku,subset,source,source_uid,source_model_path,texture_root,format,material_slot_count,audit_status,notes,auditor,audit_time,semantic_probe_sampled,semantic_probe_status,semantic_probe_needed,semantic_stratum,selection_reason,review_flags,review_flag_count,review_status,review_priority,default_split,pool_role,include_in_default_train,include_in_default_eval,include_in_main_supervision,split_reason,avg_gt_roughness_std,avg_gt_roughness_span,avg_gt_metallic_std,avg_gt_metallic_span,avg_gt_metallic_mean
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0b277d58d51e22dd9b9d,B072M1WJ8S,ecommerce,abo_selected,abo_0b277d58d51e22dd9b9d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B072M1WJ8S.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0b61b89b36904dd7b19b,B01DA8LC0A,ecommerce,abo_selected,abo_0b61b89b36904dd7b19b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A/B01DA8LC0A.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,val,main_supervision,false,true,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0b7a0e6967a5ed24022e,B07HK68BTZ,ecommerce,abo_selected,abo_0b7a0e6967a5ed24022e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07HK68BTZ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0b8bbb4402e19999dc0e,B07SSSBKPQ,ecommerce,abo_selected,abo_0b8bbb4402e19999dc0e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07SSSBKPQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,review_needed,true,single_material_texture_only,cover_texture_only_cases,semantic_probe_needed;constant_like_roughness_review;metallic_near_zero_review;low_semantic_variation,4,needs_review,high,train,main_supervision,true,false,true,review_flagged_train_keep_policy,0.024453,0.003922,0.001931,0.003922,0.001619
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0ba402404eb9dd0b6592,B073P484RR,ecommerce,abo_selected,abo_0ba402404eb9dd0b6592,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B073P484RR.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0bcec628cbb0e0513ee3,B07QC8CC1V,ecommerce,abo_selected,abo_0bcec628cbb0e0513ee3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07QC8CC1V.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c2010bc397a7b81d638,B07QJ1WXCM,ecommerce,abo_selected,abo_0c2010bc397a7b81d638,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B07QJ1WXCM.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c27f836d80c3b1c40c5,B07JQMLVF8,ecommerce,abo_selected,abo_0c27f836d80c3b1c40c5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07JQMLVF8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c2fe8d4802f2e5d6f90,B07DBDZ56D,ecommerce,abo_selected,abo_0c2fe8d4802f2e5d6f90,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07DBDZ56D.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c5810fbd78b00266716,B082DPC6Z1,ecommerce,abo_selected,abo_0c5810fbd78b00266716,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B082DPC6Z1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c5c1e8e2c344b4eee37,B07B78LXZJ,ecommerce,abo_selected,abo_0c5c1e8e2c344b4eee37,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07B78LXZJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c6afe2207c21169e892,B07THSZJ6P,ecommerce,abo_selected,abo_0c6afe2207c21169e892,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07THSZJ6P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0c8208f594570f1bec39,B072M1WJC7,ecommerce,abo_selected,abo_0c8208f594570f1bec39,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B072M1WJC7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0cd3e8b49b2b8ccdc5b7,B0725Z2499,ecommerce,abo_selected,abo_0cd3e8b49b2b8ccdc5b7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B0725Z2499.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0cd85716dfd080576cf2,B07BWJCPSN,ecommerce,abo_selected,abo_0cd85716dfd080576cf2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07BWJCPSN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d07a446b7f5fd3a33dc,B07HGD1PM1,ecommerce,abo_selected,abo_0d07a446b7f5fd3a33dc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07HGD1PM1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d1b86e0a2469abe76e8,B07H8SSBL7,ecommerce,abo_selected,abo_0d1b86e0a2469abe76e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07H8SSBL7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d1c7ffb81700d61a3fb,B07QWZBX6L,ecommerce,abo_selected,abo_0d1c7ffb81700d61a3fb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07QWZBX6L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d63423c3eef557847b0,B01D3C7Z4A,ecommerce,abo_selected,abo_0d63423c3eef557847b0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A/B01D3C7Z4A.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d6f14ff1bc08bddf9a7,B0732JLK9B,ecommerce,abo_selected,abo_0d6f14ff1bc08bddf9a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B/B0732JLK9B.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0d893a3a64e086fad852,B082QCQ723,ecommerce,abo_selected,abo_0d893a3a64e086fad852,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B082QCQ723.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0da1feb833619c9b9b47,B071W5V75T,ecommerce,abo_selected,abo_0da1feb833619c9b9b47,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B071W5V75T.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0db4588594e412b67fc9,B07TYPLJLX,ecommerce,abo_selected,abo_0db4588594e412b67fc9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07TYPLJLX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,sampled_clean,false,single_material_factor_texture,cover_factor_texture_majority_cases,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,0.048907,0.001307,0.052509,0.003922,0.009194
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0dc6e1cfa4086b27c440,B073P1GB49,ecommerce,abo_selected,abo_0dc6e1cfa4086b27c440,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B073P1GB49.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0e74a175b45a7ae5d6ac,B07HFVKDG7,ecommerce,abo_selected,abo_0e74a175b45a7ae5d6ac,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07HFVKDG7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0e8b275a93a5e347d386,B075X2WP1H,ecommerce,abo_selected,abo_0e8b275a93a5e347d386,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B075X2WP1H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0e9ec320a994bcdfddcc,B07Q5ZXRDV,ecommerce,abo_selected,abo_0e9ec320a994bcdfddcc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07Q5ZXRDV.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0ead4efda52c160f2472,B075X4QMW7,ecommerce,abo_selected,abo_0ead4efda52c160f2472,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075X4QMW7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,sampled_clean,false,single_material_texture_only,cover_texture_only_cases,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,0.072400,0.096732,0.064280,0.003922,0.007269
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0eccc4245c5f41629c70,B07374M9ZT,ecommerce,abo_selected,abo_0eccc4245c5f41629c70,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07374M9ZT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0ef2daca026797392580,B073P5PZ1Z,ecommerce,abo_selected,abo_0ef2daca026797392580,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B073P5PZ1Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0f17d8d66c602d28e650,B088F7D3VC,ecommerce,abo_selected,abo_0f17d8d66c602d28e650,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B088F7D3VC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0f1b57cded64356236bb,B07RP1N7YQ,ecommerce,abo_selected,abo_0f1b57cded64356236bb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07RP1N7YQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0f5adb0c097bc8c661d9,B01LP0VI3G,ecommerce,abo_selected,abo_0f5adb0c097bc8c661d9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B01LP0VI3G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0f92a38006f30595ce6d,B07MBFDQHP,ecommerce,abo_selected,abo_0f92a38006f30595ce6d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07MBFDQHP.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0fa97de92d49f127c0e8,B073ZPDT1R,ecommerce,abo_selected,abo_0fa97de92d49f127c0e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B073ZPDT1R.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_0fc5793415e6db926c8a,B073G7WN3H,ecommerce,abo_selected,abo_0fc5793415e6db926c8a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B073G7WN3H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_103bc8f471bc06bf9f59,B07MHMNK1L,ecommerce,abo_selected,abo_103bc8f471bc06bf9f59,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07MHMNK1L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1056e0937a1c9b586616,B07SCMBP1J,ecommerce,abo_selected,abo_1056e0937a1c9b586616,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07SCMBP1J.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_10de1f471327989ce183,B07HSDX2CQ,ecommerce,abo_selected,abo_10de1f471327989ce183,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07HSDX2CQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,2,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,sampled_clean,false,dual_material,include_all_dual_material_candidates,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,0.154749,0.351634,0.196047,0.011765,0.046674
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1132089d9a54e1312669,B07F3XM8M3,ecommerce,abo_selected,abo_1132089d9a54e1312669,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07F3XM8M3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_117074520e9f60b4acc2,B078JGLJMQ,ecommerce,abo_selected,abo_117074520e9f60b4acc2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B078JGLJMQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_117aebbe7c51bbb1b627,B07V7MBP6W,ecommerce,abo_selected,abo_117aebbe7c51bbb1b627,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07V7MBP6W.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
