pool_name,source_name,object_id,source_uid,source_model_path,format,license_bucket,local_asset_status,blender_compatible,has_mesh,has_uv,has_albedo,has_roughness,has_metallic,needs_conversion,needs_material_bake,structure_status,semantic_status,pool_a_status,highlight_material_class,material_class_source,review_status,priority_bucket,notes
pool_A_direct_object_supervision,ABO_locked_core,abo_000996dae516e9f3a4a7,abo_000996dae516e9f3a4a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07NYSH2S4.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,flagged,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,needs_review,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0eccc4245c5f41629c70,abo_0eccc4245c5f41629c70,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07374M9ZT.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0ef2daca026797392580,abo_0ef2daca026797392580,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B073P5PZ1Z.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0f17d8d66c602d28e650,abo_0f17d8d66c602d28e650,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B088F7D3VC.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0f1b57cded64356236bb,abo_0f1b57cded64356236bb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07RP1N7YQ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0f5adb0c097bc8c661d9,abo_0f5adb0c097bc8c661d9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B01LP0VI3G.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0f92a38006f30595ce6d,abo_0f92a38006f30595ce6d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07MBFDQHP.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0fa97de92d49f127c0e8,abo_0fa97de92d49f127c0e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B073ZPDT1R.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_0fc5793415e6db926c8a,abo_0fc5793415e6db926c8a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B073G7WN3H.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_103bc8f471bc06bf9f59,abo_103bc8f471bc06bf9f59,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07MHMNK1L.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1056e0937a1c9b586616,abo_1056e0937a1c9b586616,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07SCMBP1J.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_10de1f471327989ce183,abo_10de1f471327989ce183,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07HSDX2CQ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,checked_clean,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1132089d9a54e1312669,abo_1132089d9a54e1312669,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07F3XM8M3.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_117074520e9f60b4acc2,abo_117074520e9f60b4acc2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B078JGLJMQ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_117aebbe7c51bbb1b627,abo_117aebbe7c51bbb1b627,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07V7MBP6W.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_11c324fcbca9819d7c5f,abo_11c324fcbca9819d7c5f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07MNYTYR4.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_11d97aa37d95a1db0ccd,abo_11d97aa37d95a1db0ccd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07B7B6PL8.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_11f104ef9692c8bf7c32,abo_11f104ef9692c8bf7c32,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07J2R9Y4W.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_11f5a2b61311cc200a8b,abo_11f5a2b61311cc200a8b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07DB95XL1.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_11f70f00c558b85d2806,abo_11f70f00c558b85d2806,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075YV7SP7.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_121b335a2fc6b96c55bc,abo_121b335a2fc6b96c55bc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07HYYJKMC.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1229f6830c7ae7330cea,abo_1229f6830c7ae7330cea,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07QF9Y234.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_12508f20ce017e47fe5b,abo_12508f20ce017e47fe5b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07S4C7X4Z.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1289c3c0a87a8c3f7db2,abo_1289c3c0a87a8c3f7db2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07MHMJD38.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_12a8be427f5e2adec5a0,abo_12a8be427f5e2adec5a0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075HX5PQ7.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_12bf9d5f654dd7ea601f,abo_12bf9d5f654dd7ea601f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B073P5QJ3V.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_12d2739939ca09068284,abo_12d2739939ca09068284,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07BWK58HV.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_12fb41e8a86daa506a43,abo_12fb41e8a86daa506a43,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07PBZVP6Z.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1307fdfa6b3095ae2128,abo_1307fdfa6b3095ae2128,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07J2KGCF7.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1325c6c0ffcb6f8daf12,abo_1325c6c0ffcb6f8daf12,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B0856F5NYC.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_133d88ab31e83662f323,abo_133d88ab31e83662f323,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07CB2G4TK.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1346ab62d7c03f165928,abo_1346ab62d7c03f165928,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07TFFF6V4.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1391f4d9fbd73ac51da2,abo_1391f4d9fbd73ac51da2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B073WGSN2W.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,checked_clean,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_13b02c98010c6eab14c6,abo_13b02c98010c6eab14c6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B075X4JJPJ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_141a5c4800bf1ccd2d1c,abo_141a5c4800bf1ccd2d1c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B071FMSY5S.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_146b68e9cf06b995caab,abo_146b68e9cf06b995caab,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B008RLJR2G.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_14bd3a3ed3b04824d108,abo_14bd3a3ed3b04824d108,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B075X2FW6F.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_14c32f845c71a9068013,abo_14c32f845c71a9068013,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07MQF8SG7.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1519aef575e8908cd1be,abo_1519aef575e8908cd1be,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B073WHZKBK.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_151f71db5ce21585954a,abo_151f71db5ce21585954a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07GZXLYNL.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1521ec4004b7446d5869,abo_1521ec4004b7446d5869,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07NYSHH9W.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_155e55661314c198fd58,abo_155e55661314c198fd58,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B07DBDX5WF.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_15728ce86b0337fc579b,abo_15728ce86b0337fc579b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07JM1QT5Y.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_159d662aeb88601ae979,abo_159d662aeb88601ae979,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B084HV6L1H.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_15b91b2f9aab6bc2b6f3,abo_15b91b2f9aab6bc2b6f3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07DBCFNFR.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_15d54d950ec714d809da,abo_15d54d950ec714d809da,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07MK6LHG2.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1606ed484bd006e9782c,abo_1606ed484bd006e9782c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07S574Z4R.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_160d51703675191c9c07,abo_160d51703675191c9c07,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B07Y32Z4LS.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_16102b92ca84183c45d9,abo_16102b92ca84183c45d9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07HZ6ZCZW.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1633723263fb6e775bfe,abo_1633723263fb6e775bfe,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07B51JJMJ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1680c9f09dce98fb1ba3,abo_1680c9f09dce98fb1ba3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07QC89YJJ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1698858937aaccd3c516,abo_1698858937aaccd3c516,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B075YLRJLD.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_16b5a157e3a37e9d3f3a,abo_16b5a157e3a37e9d3f3a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B07B4GXYDG.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_16c7afdc3c986e0a4e47,abo_16c7afdc3c986e0a4e47,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07TZMWH7X.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,checked_clean,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_16d3dcd0cb0ad3bdd363,abo_16d3dcd0cb0ad3bdd363,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B075X33SBS.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,flagged,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,needs_review,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_16e96b3f9d61403a2659,abo_16e96b3f9d61403a2659,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07DBDV67C.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1710a6b80848156e5f9b,abo_1710a6b80848156e5f9b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07HZ7634C.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
pool_A_direct_object_supervision,ABO_locked_core,abo_1716a8d192a7214a6579,abo_1716a8d192a7214a6579,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07H8SH3WJ.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture
pool_A_direct_object_supervision,ABO_locked_core,abo_17645e1f42e2aa05ba80,abo_17645e1f42e2aa05ba80,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B075X12HYP.glb,glb,cc_by_nc_4_0,available,true,true,true,true,true,true,false,false,A_ready,not_sampled,core_A_ready_locked,pending_classification_pass,core_locked_semantic_pool,none,core_locked,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture
