object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
abo_7747cf4cf9c54515e2e2,ecommerce,abo_selected,abo_7747cf4cf9c54515e2e2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07HJ27HHW.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7772362479cebfb1f9a8,ecommerce,abo_selected,abo_7772362479cebfb1f9a8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B08DW41H2G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_777e1282504a5c3c8a0c,ecommerce,abo_selected,abo_777e1282504a5c3c8a0c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07PVL2N3D.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7795e74b728441cf17d8,ecommerce,abo_selected,abo_7795e74b728441cf17d8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07PC1FXK4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_77cbae0f432b95141d08,ecommerce,abo_selected,abo_77cbae0f432b95141d08,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B088HFSQXT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_781a6188bdc0beb9f637,ecommerce,abo_selected,abo_781a6188bdc0beb9f637,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07B4SDTFT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_781b1b0b614942513cbb,ecommerce,abo_selected,abo_781b1b0b614942513cbb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07BMTXHSR.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7824f9724222aca51a33,ecommerce,abo_selected,abo_7824f9724222aca51a33,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07MSXWTX2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7848118b8507450b6842,ecommerce,abo_selected,abo_7848118b8507450b6842,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07QTD914N.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7872a6f5deb4807b693c,ecommerce,abo_selected,abo_7872a6f5deb4807b693c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07DB92HYD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_788a9de3b99e70449345,ecommerce,abo_selected,abo_788a9de3b99e70449345,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B0842H1DPF.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_78969320f1c658556ff0,ecommerce,abo_selected,abo_78969320f1c658556ff0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B0723H8JP1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_789c41056a9ed6c98a24,ecommerce,abo_selected,abo_789c41056a9ed6c98a24,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07HZ5DVV2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_79168efbe43548919700,ecommerce,abo_selected,abo_79168efbe43548919700,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B07HSJY1JM.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_791e696870903f679b80,ecommerce,abo_selected,abo_791e696870903f679b80,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07M7NSYD8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7928af0d6eaccae2deea,ecommerce,abo_selected,abo_7928af0d6eaccae2deea,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07TPNG61L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7941764dbfd47bca8ca0,ecommerce,abo_selected,abo_7941764dbfd47bca8ca0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B0735WFBHQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7951842746a788569f99,ecommerce,abo_selected,abo_7951842746a788569f99,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B07MBFD6F9.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7990d24bdd2bd571ad43,ecommerce,abo_selected,abo_7990d24bdd2bd571ad43,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B07QBS18FH.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_79a233b4b7c6f978844c,ecommerce,abo_selected,abo_79a233b4b7c6f978844c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07BWLMJCY.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_79c34ceb6124704d0795,ecommerce,abo_selected,abo_79c34ceb6124704d0795,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B07B7J8J9M.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_79c9d4165990a2c7dcf3,ecommerce,abo_selected,abo_79c9d4165990a2c7dcf3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B/B07B4M597B.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_79e7d25bc110e1182444,ecommerce,abo_selected,abo_79e7d25bc110e1182444,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B071SHLFHN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a337c3f7a528e3556df,ecommerce,abo_selected,abo_7a337c3f7a528e3556df,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07B3X7977.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a34ca31424ad197f73a,ecommerce,abo_selected,abo_7a34ca31424ad197f73a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07QDL462L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a471c15b84d8856b9e8,ecommerce,abo_selected,abo_7a471c15b84d8856b9e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B07HK3F2NH.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a4e334ea2483d68688c,ecommerce,abo_selected,abo_7a4e334ea2483d68688c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07MBFCRD8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a4f2d00a73da8211707,ecommerce,abo_selected,abo_7a4f2d00a73da8211707,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B07JM1QSL6.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a54ed2e49af8d5bf863,ecommerce,abo_selected,abo_7a54ed2e49af8d5bf863,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07JCRRBGN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7a90a2fb0f487c2f24ff,ecommerce,abo_selected,abo_7a90a2fb0f487c2f24ff,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5/B0735WMNT5.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7aa994f9dc070033e9c6,ecommerce,abo_selected,abo_7aa994f9dc070033e9c6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07QV18T5Y.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7ac2b5922b1bc797ea03,ecommerce,abo_selected,abo_7ac2b5922b1bc797ea03,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07PSZHDNK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7ac5171f7fd3ec878a9d,ecommerce,abo_selected,abo_7ac5171f7fd3ec878a9d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07TZMWH9C.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7afdb6e361f5086202a7,ecommerce,abo_selected,abo_7afdb6e361f5086202a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B082QCSFK7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b0fbd7762a553e40485,ecommerce,abo_selected,abo_7b0fbd7762a553e40485,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07GDSF2Q1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b277a404dbaf7a45a8c,ecommerce,abo_selected,abo_7b277a404dbaf7a45a8c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07QJ24FSL.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b3c42fddf43102f4168,ecommerce,abo_selected,abo_7b3c42fddf43102f4168,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07QHKV544.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b5261613fe526d51f3f,ecommerce,abo_selected,abo_7b5261613fe526d51f3f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07K7K4CBJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b7225fcfe4e1c0c9ec6,ecommerce,abo_selected,abo_7b7225fcfe4e1c0c9ec6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B075QMHYYL.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7b836127a5eb9b221fa3,ecommerce,abo_selected,abo_7b836127a5eb9b221fa3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07374VCVN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7ba123849931b2fef7f8,ecommerce,abo_selected,abo_7ba123849931b2fef7f8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B/B084MMGCWB.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7bc6f539f046bafbe705,ecommerce,abo_selected,abo_7bc6f539f046bafbe705,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07QC8BJFR.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7bda8059ebd1f065be2a,ecommerce,abo_selected,abo_7bda8059ebd1f065be2a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07R6NNG3V.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7be67767512779e2b2b6,ecommerce,abo_selected,abo_7be67767512779e2b2b6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B073ZNVMT1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7c56a4d8a3d9324bb105,ecommerce,abo_selected,abo_7c56a4d8a3d9324bb105,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B0792HBF59.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7c6c7ea7ed0a9e5cbe99,ecommerce,abo_selected,abo_7c6c7ea7ed0a9e5cbe99,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07RMYYSYT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7c86febba80810293e03,ecommerce,abo_selected,abo_7c86febba80810293e03,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B072PZJZY3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7c90d72c1a2c84d0a2ef,ecommerce,abo_selected,abo_7c90d72c1a2c84d0a2ef,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B07B4WH6NM.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7cbb1df66f618c80f6bc,ecommerce,abo_selected,abo_7cbb1df66f618c80f6bc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B082L1R2V6.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7ce802b873b954d1c5e1,ecommerce,abo_selected,abo_7ce802b873b954d1c5e1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B073755HVV.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7d0ee254f2cba5282908,ecommerce,abo_selected,abo_7d0ee254f2cba5282908,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B072ZMVR53.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7d87a99300d61159f9cc,ecommerce,abo_selected,abo_7d87a99300d61159f9cc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B073GBFBWJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7d89c95092f18596d1e7,ecommerce,abo_selected,abo_7d89c95092f18596d1e7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07B4MG2MD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7da0383463a9e480e0a0,ecommerce,abo_selected,abo_7da0383463a9e480e0a0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07B8MSPDC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7da63e09df21309c59d4,ecommerce,abo_selected,abo_7da63e09df21309c59d4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07BWK59QP.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7da72ec34961cc221329,ecommerce,abo_selected,abo_7da72ec34961cc221329,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07JLGC56Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7dff17587813ea6ab36d,ecommerce,abo_selected,abo_7dff17587813ea6ab36d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07TR659G8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7e082b977a94c1750aa6,ecommerce,abo_selected,abo_7e082b977a94c1750aa6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07QFP4M23.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7e0891d4783cb4a1ae5f,ecommerce,abo_selected,abo_7e0891d4783cb4a1ae5f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B075X4VQV1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7e0b76de6c5c0b754a0a,ecommerce,abo_selected,abo_7e0b76de6c5c0b754a0a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B07MM47716.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_7e2a2ba2617590330d10,ecommerce,abo_selected,abo_7e2a2ba2617590330d10,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07DBDTCTY.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
