object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
abo_000996dae516e9f3a4a7,ecommerce,abo_selected,abo_000996dae516e9f3a4a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07NYSH2S4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0c5c1e8e2c344b4eee37,ecommerce,abo_selected,abo_0c5c1e8e2c344b4eee37,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07B78LXZJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0c6afe2207c21169e892,ecommerce,abo_selected,abo_0c6afe2207c21169e892,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07THSZJ6P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0c8208f594570f1bec39,ecommerce,abo_selected,abo_0c8208f594570f1bec39,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B072M1WJC7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0cd3e8b49b2b8ccdc5b7,ecommerce,abo_selected,abo_0cd3e8b49b2b8ccdc5b7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B0725Z2499.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0cd85716dfd080576cf2,ecommerce,abo_selected,abo_0cd85716dfd080576cf2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07BWJCPSN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d07a446b7f5fd3a33dc,ecommerce,abo_selected,abo_0d07a446b7f5fd3a33dc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07HGD1PM1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d1b86e0a2469abe76e8,ecommerce,abo_selected,abo_0d1b86e0a2469abe76e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07H8SSBL7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d1c7ffb81700d61a3fb,ecommerce,abo_selected,abo_0d1c7ffb81700d61a3fb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07QWZBX6L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d63423c3eef557847b0,ecommerce,abo_selected,abo_0d63423c3eef557847b0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A/B01D3C7Z4A.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/A,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d6f14ff1bc08bddf9a7,ecommerce,abo_selected,abo_0d6f14ff1bc08bddf9a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B/B0732JLK9B.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/B,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0d893a3a64e086fad852,ecommerce,abo_selected,abo_0d893a3a64e086fad852,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B082QCQ723.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0da1feb833619c9b9b47,ecommerce,abo_selected,abo_0da1feb833619c9b9b47,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B071W5V75T.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0db4588594e412b67fc9,ecommerce,abo_selected,abo_0db4588594e412b67fc9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07TYPLJLX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0dc6e1cfa4086b27c440,ecommerce,abo_selected,abo_0dc6e1cfa4086b27c440,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B073P1GB49.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0e74a175b45a7ae5d6ac,ecommerce,abo_selected,abo_0e74a175b45a7ae5d6ac,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07HFVKDG7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0e8b275a93a5e347d386,ecommerce,abo_selected,abo_0e8b275a93a5e347d386,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B075X2WP1H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0e9ec320a994bcdfddcc,ecommerce,abo_selected,abo_0e9ec320a994bcdfddcc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07Q5ZXRDV.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0ead4efda52c160f2472,ecommerce,abo_selected,abo_0ead4efda52c160f2472,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075X4QMW7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0eccc4245c5f41629c70,ecommerce,abo_selected,abo_0eccc4245c5f41629c70,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07374M9ZT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0ef2daca026797392580,ecommerce,abo_selected,abo_0ef2daca026797392580,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B073P5PZ1Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0f17d8d66c602d28e650,ecommerce,abo_selected,abo_0f17d8d66c602d28e650,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B088F7D3VC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0f1b57cded64356236bb,ecommerce,abo_selected,abo_0f1b57cded64356236bb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07RP1N7YQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0f5adb0c097bc8c661d9,ecommerce,abo_selected,abo_0f5adb0c097bc8c661d9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B01LP0VI3G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0f92a38006f30595ce6d,ecommerce,abo_selected,abo_0f92a38006f30595ce6d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07MBFDQHP.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0fa97de92d49f127c0e8,ecommerce,abo_selected,abo_0fa97de92d49f127c0e8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B073ZPDT1R.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_0fc5793415e6db926c8a,ecommerce,abo_selected,abo_0fc5793415e6db926c8a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B073G7WN3H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_103bc8f471bc06bf9f59,ecommerce,abo_selected,abo_103bc8f471bc06bf9f59,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B07MHMNK1L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1056e0937a1c9b586616,ecommerce,abo_selected,abo_1056e0937a1c9b586616,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07SCMBP1J.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_10de1f471327989ce183,ecommerce,abo_selected,abo_10de1f471327989ce183,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B07HSDX2CQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,true,true,true,true,true,true,true,true,2,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1132089d9a54e1312669,ecommerce,abo_selected,abo_1132089d9a54e1312669,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07F3XM8M3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_117074520e9f60b4acc2,ecommerce,abo_selected,abo_117074520e9f60b4acc2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B078JGLJMQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_117aebbe7c51bbb1b627,ecommerce,abo_selected,abo_117aebbe7c51bbb1b627,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07V7MBP6W.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_11c324fcbca9819d7c5f,ecommerce,abo_selected,abo_11c324fcbca9819d7c5f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07MNYTYR4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_11d97aa37d95a1db0ccd,ecommerce,abo_selected,abo_11d97aa37d95a1db0ccd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07B7B6PL8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_11f104ef9692c8bf7c32,ecommerce,abo_selected,abo_11f104ef9692c8bf7c32,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07J2R9Y4W.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_11f5a2b61311cc200a8b,ecommerce,abo_selected,abo_11f5a2b61311cc200a8b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07DB95XL1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_11f70f00c558b85d2806,ecommerce,abo_selected,abo_11f70f00c558b85d2806,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075YV7SP7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_121b335a2fc6b96c55bc,ecommerce,abo_selected,abo_121b335a2fc6b96c55bc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07HYYJKMC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1229f6830c7ae7330cea,ecommerce,abo_selected,abo_1229f6830c7ae7330cea,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07QF9Y234.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_12508f20ce017e47fe5b,ecommerce,abo_selected,abo_12508f20ce017e47fe5b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07S4C7X4Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1289c3c0a87a8c3f7db2,ecommerce,abo_selected,abo_1289c3c0a87a8c3f7db2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07MHMJD38.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_12a8be427f5e2adec5a0,ecommerce,abo_selected,abo_12a8be427f5e2adec5a0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B075HX5PQ7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_12bf9d5f654dd7ea601f,ecommerce,abo_selected,abo_12bf9d5f654dd7ea601f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B073P5QJ3V.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_12d2739939ca09068284,ecommerce,abo_selected,abo_12d2739939ca09068284,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07BWK58HV.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_12fb41e8a86daa506a43,ecommerce,abo_selected,abo_12fb41e8a86daa506a43,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07PBZVP6Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1307fdfa6b3095ae2128,ecommerce,abo_selected,abo_1307fdfa6b3095ae2128,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07J2KGCF7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1325c6c0ffcb6f8daf12,ecommerce,abo_selected,abo_1325c6c0ffcb6f8daf12,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B0856F5NYC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_133d88ab31e83662f323,ecommerce,abo_selected,abo_133d88ab31e83662f323,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07CB2G4TK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1346ab62d7c03f165928,ecommerce,abo_selected,abo_1346ab62d7c03f165928,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07TFFF6V4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1391f4d9fbd73ac51da2,ecommerce,abo_selected,abo_1391f4d9fbd73ac51da2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B073WGSN2W.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_13b02c98010c6eab14c6,ecommerce,abo_selected,abo_13b02c98010c6eab14c6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B075X4JJPJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_141a5c4800bf1ccd2d1c,ecommerce,abo_selected,abo_141a5c4800bf1ccd2d1c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B071FMSY5S.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_146b68e9cf06b995caab,ecommerce,abo_selected,abo_146b68e9cf06b995caab,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B008RLJR2G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_14bd3a3ed3b04824d108,ecommerce,abo_selected,abo_14bd3a3ed3b04824d108,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B075X2FW6F.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_14c32f845c71a9068013,ecommerce,abo_selected,abo_14c32f845c71a9068013,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07MQF8SG7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
abo_1519aef575e8908cd1be,ecommerce,abo_selected,abo_1519aef575e8908cd1be,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B073WHZKBK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,true,true,true,true,true,true,true,1,false,false,A_ready,,,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,2026-04-16T04:23:52Z,second_pass_glb_json_probe_v1
